"Time","ZW","ZZ","MZ","MM","MW","RW","RZ","MR","RR"
0,0,250,0,0,0,0,0,0,0
30,0,250.000322400697,0,0,0,0,0,0,0
60,0,250.000090984018,0,0,0,0,0,0,0
90,0,250.000018876751,0,0,0,0,0,0,0
120,0,223.709327922695,9.15668589546071,51.9637865712841,0,0,5.48656905758653,4.80773421361086,0.267096345200604
150,0,163.235807985066,38.2719813820432,72.1825050024017,0,0,21.6232997980966,11.8508023765158,0.964018192459843
180,0,126.838699777971,50.2379174606624,28.889639577607,0,0,39.3186020525894,15.9433103057654,2.78918689762379
210,0,117.471171713933,38.6215935179145,15.5280765648707,0,0,54.8723896201427,18.4264761492481,6.05318200435051
240,0,113.833996231879,28.1495362649913,8.586881262581,0,0,68.9901565676037,18.0026734793655,10.1921002115384
270,0,111.441628291226,20.3117595773284,4.60958442348287,0,0,80.7575136913553,15.8127748344867,14.4580928953445
300,0,109.603284094557,14.5003155004263,2.40995025974793,0,0,89.9534085971985,12.9360800603113,18.3519109850036
330,0,108.169419631759,10.2766061829654,1.23394173170583,0,0,96.8601565131934,10.0788986407039,21.6239109471131
360,0,107.074585267401,7.24793933351693,0.622540794599144,0,0,101.922463228821,7.59457708108501,24.2224043010658
390,0,106.258256135356,5.09599260230168,0.310905591423392,0,0,105.574656760294,5.59234532461793,26.2070206538042
420,0,105.660758750032,3.57586700646162,0.154202753164352,0,0,108.182398918315,4.05304311558916,27.6824268673376
450,0,105.229327347465,2.50600026342175,0.0761246602718508,0,0,110.031652399107,2.90530878672014,28.7589312711856
480,0,104.920797465516,1.75477735815869,0.0374610425682874,0,0,111.337045033036,2.06676881405934,29.5342419922136
510,0,104.701654844558,1.22808052713021,0.0183947466041626,0,0,112.255694684025,1.46248445808379,30.0876074144325
540,0,104.54674431954,0.859160516690234,0.0090190941500042,0,0,112.900834629209,1.03107509115807,30.4800875515377
570,0,104.43760531589,0.600918667342572,0.00441761534665993,0,0,113.353253765857,0.725061018133457,30.7572415201799
600,0,104.360893875186,0.420227916724215,0.00216224953453548,0,0,113.670213977548,0.508957507230206,30.9523599068828
630,0,104.307063527793,0.293835750035102,0.00105781761933236,0,0,113.892123923398,0.356817480946625,31.0894322646865
660,0,104.269332787608,0.205442491837714,0.000517330154238143,0,0,114.047415144567,0.249937874975727,31.1855836517363
690,0,104.242907816806,0.143632368765887,0.000252942477227005,0,0,114.1560519421,0.174965964259325,31.2529604037566
720,0,104.224411311652,0.100414862786005,0.000123652794339157,0,0,114.232033744368,0.122430700441929,31.3001394799046
750,0,104.211469525939,0.0701992203307326,6.04416080655368e-05,0,0,114.285167973502,0.0856442103278114,31.3331588354171
780,0,104.202416798885,0.0490748122671083,2.95415392090343e-05,0,0,114.322320801588,0.0598984352523667,31.3562600000166
810,0,104.196085668803,0.0343067418722073,1.44379592348737e-05,0,0,114.348297046387,0.0418860975850086,31.3724181492636
840,0,104.191658513744,0.0239826099240717,7.05604668984805e-06,0,0,114.366457965247,0.0292873622159399,31.3837180386437
870,0,104.188563037592,0.0167652764184832,3.44830095801646e-06,0,0,114.379154440658,0.0204766928887136,31.3916194419867
900,0,104.186398816165,0.0117198785440676,1.68515770981695e-06,0,0,114.388030440627,0.0143158732980957,31.3971440001313
930,0,104.184885756692,0.00819283463400732,8.23512356981822e-07,0,0,114.394235465879,0.0100083117846241,31.4010064708155
960,0,104.183827974191,0.00572722636228843,4.02434885370331e-07,0,0,114.398573213947,0.00699670054779684,31.4037067887452
990,0,104.183088493189,0.00400362936434435,1.96661015786603e-07,0,0,114.401605577447,0.00489123347896202,31.405594571702
1020,0,104.18257154043,0.00279874244757502,9.61034431730958e-08,0,0,114.403725380506,0.0034193090890215,31.4069142876157
1050,0,104.182210155585,0.00195646322844695,4.69632591290391e-08,0,0,114.40520724296,0.00239031278311325,31.407836864815
1080,0,104.181957525139,0.00136766655166546,2.29496748852752e-08,0,0,114.406243145657,0.00167096977949484,31.4084818068687
1110,0,104.181780921716,0.000956067617022162,1.12148680444899e-08,0,0,114.406967296629,0.00116810182106137,31.4089326606122
1140,0,104.181657466081,0.000668339122412798,5.48038821707861e-09,0,0,114.40747351585,0.000816566537966779,31.4092478332962
1170,0,104.181571163937,0.000467202421242003,2.6781083780696e-09,0,0,114.40782738907,0.000570823177825196,31.4094681563775
1200,0,104.181510834197,0.000326597783655345,1.30871397627773e-09,0,0,114.408074764437,0.000399035026733235,31.4096221739946
1230,0,104.181468660587,0.000228308113257471,6.39530366453562e-10,0,0,114.408247692304,0.000278945924080313,31.4097298403689
1260,0,104.181439179079,0.000159598730053655,3.12519763916767e-10,0,0,114.408368577569,0.000194997358204832,31.4098051047122
1290,0,104.181418570011,0.000111567448141808,1.52719229840503e-10,0,0,114.408453082421,0.000136312985723571,31.4098577183238
1320,0,104.181404163234,7.7991191549636e-05,7.4629392704682e-11,0,0,114.408512155532,9.52896188928603e-05,31.4098944978991
1350,0,104.181394092174,5.45197182357754e-05,3.64691844299568e-11,0,0,114.408553450582,6.66122110600587e-05,31.409920208672
1380,0,104.181387052,3.81119915679101e-05,1.78214143505298e-11,0,0,114.408582317877,4.6565260714789e-05,31.4099381817905
1410,0,104.181382130567,2.6642175234889e-05,8.70879896505472e-12,0,0,114.408602497553,3.2551438041624e-05,31.4099507458984
1440,0,104.18137869024,1.86242037523618e-05,4.25573277253752e-12,0,0,114.40861660415,2.27550757551612e-05,31.4099595288365
1470,0,104.181376285281,1.30192433870448e-05,2.07965083571696e-12,0,0,114.408626465363,1.59069299320284e-05,31.4099656685477
1500,0,104.181374604094,9.1010976928581e-06,1.01626388810358e-12,0,0,114.40863335884,1.1119734904267e-05,31.4099699605113
1530,0,104.181373428861,6.36211925363788e-06,4.96618115783529e-13,0,0,114.408638177723,7.77324735463053e-06,31.4099729608074
1560,0,104.181372607315,4.44743729790465e-06,2.42682588664472e-13,0,0,114.408641546362,5.43388613308162e-06,31.4099750581634
1590,0,104.181372033013,3.10897952514711e-06,1.18591804587371e-13,0,0,114.408643901208,3.79855635257729e-06,31.4099765243196
1620,0,104.181371631548,2.17333107418675e-06,5.79523077560555e-14,0,0,114.408645547362,2.65537957139855e-06,31.4099775492355
1650,0,104.181371350904,1.51926634356158e-06,2.8319578891615e-14,0,0,114.408646698106,1.85624220583561e-06,31.4099782657027
1680,0,104.181371154719,1.0620426170634e-06,1.38389406437768e-14,0,0,114.408647502532,1.29760549051576e-06,31.4099787665488
1710,0,104.181371017577,7.42420527467043e-07,6.76268099333332e-15,0,0,114.408648064867,9.07090679458092e-07,31.4099791166652
1740,0,104.181370921707,5.18988815178585e-07,3.30472218618517e-15,0,0,114.408648457966,6.34101431419517e-07,31.4099793614139
1770,0,104.18137085469,3.62798953260858e-07,1.61491998989057e-15,0,0,114.408648732763,4.43268389607525e-07,31.4099795325054
1800,0,104.181370807841,2.5361448382961e-07,7.89163634864384e-16,0,0,114.408648924859,3.09866616409702e-07,31.4099796521068
1830,0,104.181370775092,1.77289117914585e-07,3.85640927297001e-16,0,0,114.408649059143,2.16612152240822e-07,31.4099797357142
1860,0,104.181370752198,1.23933897050657e-07,1.884513150456e-16,0,0,114.408649153015,1.51422650873018e-07,31.4099797941599
1890,0,104.181370736195,8.66359482090255e-08,9.20905838140851e-17,0,0,114.408649218636,1.05851952218821e-07,31.4099798350163
1920,0,104.181370725007,6.05628298676134e-08,4.50019445304868e-17,0,0,114.408649264508,7.39957709171393e-08,31.409979863577
1950,0,104.181370717187,4.23364254370114e-08,2.19911192600681e-17,0,0,114.408649296576,5.17267182878459e-08,31.4099798835423
1980,0,104.18137071172,2.95952636738091e-08,1.07464095459145e-17,0,0,114.408649318992,3.61595446784588e-08,31.4099798974991
