"Time","ZW","ZZ","MaZ","MbZ","MaMb","MaMa","MbMb","RZ","MaR","MbR","RR","MaW","MbW","RW"
0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
30,0,250.000322400697,0,0,0,0,0,0,0,0,0,0,0,0
60,0,250.000090984018,0,0,0,0,0,0,0,0,0,0,0,0
90,0,250.000018876751,0,0,0,0,0,0,0,0,0,0,0,0
120,0,199.717653414074,8.67584790037561,8.67584790037561,186.076306273899,0,0,0.00655914947625248,0.0217049569415743,0.00723498564719144,1.4471418436219e-06,0,0,0
150,0,98.8896051276273,40.8582507820371,40.856873824206,264.955120889204,0,0,0.0287711484042427,0.0513349568382974,0.0233071676493395,5.34569667983115e-06,0,0,0
180,0,43.0141285633258,40.9194057072586,40.917015194347,352.237255910056,0,0,0.0466088967422262,0.107727670514525,0.0640420354523126,1.94790949197332e-05,0,0,0
210,0,15.6856607347205,28.8686368477178,28.8663684553412,430.947669118988,0,0,0.054864811178717,0.203320373895636,0.144522964406749,6.3789118347292e-05,0,0,0
240,0,4.4225400145112,15.2178283149544,15.2164072888947,487.447990490118,0,0,0.0515555494683677,0.354137081098315,0.283348149170467,0.000188455781708411,0,0,0
270,0,0.890841233316838,5.71932217027954,5.71873130641537,516.550968930981,0,0,0.0375665059914748,0.566846712206079,0.489101235687572,0.000497156591497376,0,0,0
300,0,0.124199993725409,1.46383786700167,1.46367793861617,525.132474499583,0,0,0.0198175709246132,0.823265462423389,0.742946627517572,0.00112980448100092,0,0,0
330,0,0.012914625286778,0.267756102288846,0.267725942477648,525.484975449707,0,0,0.00737873984642957,1.10204328673216,1.02123311665997,0.00219424640613134,0,0,0
360,0,0.00141949721122022,0.0683804986388024,0.0683721874619844,318.086362889041,0,0,0.00430697791238023,3.20920216369136,3.14664937604845,0.0124706134764946,0,0,0
390,0,0.000222694593513863,0.0569756226491367,0.0569655614676426,151.808522007142,0,0,0.00455894702689249,7.01394428428757,6.98260976280334,0.127351337982334,0,0,0
420,0,4.08095211962979e-05,0.0361944521995573,0.0361874372369142,110.632766668171,0,0,0.0187495643844051,26.6602429453567,26.6339767889228,2.43362537309252,0,0,0
450,0,2.18844004356675e-05,0.0307429784128339,0.0307370929736195,87.9108556025154,0,0,0.0368530705011082,53.7067550624609,53.6818430630071,16.0764686555884,0,0,0
480,0,1.45857454027293e-05,0.0210208910524967,0.0210171416859675,61.2394446220096,0,0,0.0474168394220949,68.7546822361638,68.7341525940749,38.7930815574196,0,0,0
510,0,9.07934951739039e-06,0.0131743427576899,0.0131722000631035,38.1863189085082,0,0,0.048821095723393,70.833491206702,70.8178457241335,66.4343440719648,0,0,0
540,0,5.98948407923181e-06,0.00868634103963571,0.00868505957618223,25.2027883195213,0,0,0.0462241325554284,67.0521725976954,67.0400898907544,90.2555285997366,0,0,0
570,0,4.08869649387174e-06,0.005930097607994,0.00592930034680336,17.1984352071473,0,0,0.0423335460190824,61.3978160543186,61.38831656523,110.513779272666,0,0,0
600,0,2.91960174727613e-06,0.00423375756169542,0.00423323415796423,12.2777352601039,0,0,0.0384040640117882,55.6909735719106,55.6833276083612,127.080863646057,0,0,0
630,0,2.16466047095179e-06,0.00313860870679711,0.00313824871185329,9.10053994545198,0,0,0.0348201285548917,50.4867970298408,50.4805105833274,140.662219558005,0,0,0
660,0,1.65718099311614e-06,0.00240248805280083,0.00240223031067086,6.96527263703162,0,0,0.0316740153444611,45.9192140298395,45.9139480092967,151.86050270986,0,0,0
690,0,1.3030578443203e-06,0.00188886798308979,0.00188867713582307,5.47552861951092,0,0,0.0289473549555613,41.9610241172426,41.9565416659666,161.182276938872,0,0,0
720,0,1.04784213470017e-06,0.00151873445649045,0.00151858909365361,4.40205649097067,0,0,0.0265894679790385,38.538471306036,38.5346031312252,169.022161656635,0,0,0
750,0,8.58722454313451e-07,0.00124448070493547,0.00124436731420924,3.60671950129323,0,0,0.0245453342766232,35.5715483953444,35.5681707275016,175.682982068689,0,0,0
780,0,7.15183353078122e-07,0.0010363420462693,0.00103625178162299,3.00316154131316,0,0,0.0227649166307539,32.9875418317855,32.9845622575072,181.396707583165,0,0,0
810,0,6.03957041093832e-07,0.000875070374024546,0.000874997255419604,2.53554127982241,0,0,0.0212055763854684,30.724507462073,30.7218556450993,186.341874492844,0,0,0
840,0,5.16199481911772e-07,0.000747836064208143,0.000747775933864845,2.16664054446734,0,0,0.0198319289569225,28.731050305224,28.7286717804278,190.657021783877,0,0,0
870,0,4.45854751808411e-07,0.000645854574008974,0.000645804468900076,1.87097714604885,0,0,0.0186149129430197,26.9649657116249,26.9628176447232,194.450669921749,0,0,0
900,0,3.88675631492518e-07,0.000562965339930584,0.000562923101990089,1.63068144791911,0,0,0.0175307179479635,25.3916787041375,25.3897269352352,197.808669228926,0,0,0
930,0,3.41619147235042e-07,0.00049475477023781,0.000494718797038051,1.43295178579573,0,0,0.0165598034671748,23.9828171147064,23.981034057559,200.799604763199,0,0,0
960,0,3.02463074921271e-07,0.000437999859438841,0.000437968940475492,1.2684402327767,0,0,0.0156860716880119,22.7150091591179,22.7133722821057,203.478790534822,0,0,0
990,0,2.69556472899941e-07,0.000390306271974486,0.000390279478600561,1.1302026226662,0,0,0.0148961950474224,21.5689062635723,21.5673969734936,205.891242247851,0,0,0
1020,0,2.41653677678956e-07,0.000349867520721321,0.00034984413056057,1.01299991803992,0,0,0.0141790786079696,20.5284019708589,20.5270047805137,208.073908571609,0,0,0
1050,0,2.17801538694692e-07,0.000315301385828969,0.000315280829860585,0.912823674115247,0,0,0.0135254331436803,19.5800117901482,19.5787136890757,210.057361002281,0,0,0
1080,0,1.97261366793503e-07,0.000285536694884593,0.000285518519747492,0.826567609207818,0,0,0.0129274366374269,18.7123815366827,18.711171509495,211.867085415854,0,0,0
1110,0,1.79453976394291e-07,0.000259733605232017,0.000259717445941172,0.75179636693495,0,0,0.0123784654607779,17.9158969208416,17.9147655742675,213.524478128722,0,0,0
1140,0,1.63920376379599e-07,0.000237226587184051,0.000237212147094036,0.686580132770494,0,0,0.0118728801799313,17.1823724968937,17.1813117679136,215.047620826442,0,0,0
1170,0,1.50293245722816e-07,0.000217483051618399,0.00021747008751181,0.629374632804504,0,0,0.0114058541426915,16.5048027554167,16.5038056806002,216.45188855437,0,0,0
1200,0,1.38275958383689e-07,0.000200072928212779,0.00020006123906585,0.578932897793632,0,0,0.0109732356241987,15.877161958139,15.876222489684,217.750430591802,0,0,0
1230,0,1.27626969217363e-07,0.00018464601988575,0.000184635438308119,0.534239583512166,0,0,0.0105714363811092,15.2942423264843,15.2933551842534,218.954553717324,0,0,0
1260,0,1.18148057966126e-07,0.000170914953255366,0.000170905338898826,0.494461522895005,0,0,0.0101973410733041,14.7515225344005,14.7506830859698,220.074029914699,0,0,0
1290,0,1.0967538425917e-07,0.000158642206248761,0.000158633440682579,0.458910104016044,0,0,0.00984823325204822,14.2450602578478,14.2442644205456,221.117345131752,0,0,0
1320,0,1.02072614391797e-07,0.00014763014058226,0.000147622123272606,0.427012363497011,0,0,0.00952173456563446,13.7714039167594,13.7706480771131,222.091901709372,0,0,0
1350,0,9.52255915006945e-08,0.000137713272692114,0.000137705917821034,0.398288572222029,0,0,0.00921575456462028,13.3275198074121,13.3268007544801,223.004184137941,0,0,0
1380,0,8.90381670740105e-08,0.000128752228950956,0.000128745462879704,0.372334705954506,0,0,0.00892844905111096,12.9107316400526,12.9100465099147,223.859895588435,0,0,0
1410,0,8.34289145370624e-08,0.000120628980126064,0.000120622739357314,0.348808626020527,0,0,0.00865818535040801,12.5186701268394,12.5180163561139,224.664071002582,0,0,0
1440,0,7.83285187184209e-08,0.00011324305601662,0.000113237285546081,0.327419102643833,0,0,0.00840351321934648,12.149230753182,12.1486060398932,225.42117126579,0,0,0
1470,0,7.36776874945277e-08,0.000106508517348434,0.000106503169322769,0.307917034376231,0,0,0.00816314036696987,11.8005382450993,11.7999405155662,226.135162024067,0,0,0
1500,0,6.94254700112495e-08,0.000100351517267322,0.000100346549884745,0.290088377361207,0,0,0.00793591176736395,11.4709165417252,11.4703439224111,226.809579966129,0,0,0
1530,0,6.55278938006606e-08,9.47083252679945e-05,9.47037018724479e-05,0.27374841562675,0,0,0.00772079210473934,11.1588633148318,11.158314108304,227.447588819112,0,0,0
1560,0,6.19468537569386e-08,8.95237163394597e-05,8.95194046702143e-05,0.25873709045497,0,0,0.00751685081726033,10.8630282608007,10.8625009251115,228.052026860165,0,0,0
1590,0,5.8649201332794e-08,8.47496504398962e-05,8.47456220066835e-05,0.244915171647425,0,0,0.00732324930629404,10.5821945359309,10.5816876668616,228.625447396572,0,0,0
1620,0,5.56059938945904e-08,8.03441842039964e-05,8.03404137641269e-05,0.232161102201756,0,0,0.00713922995751828,10.315262821793,10.314775137505,229.170153391374,0,0,0
1650,0,5.2791872945272e-08,7.62705695062622e-05,7.62670346250502e-05,0.220368384808061,0,0,0.00696410668413417,10.0612375999843,10.0607679277013,229.68822719296,0,0,0
1680,0,5.01845466178743e-08,7.24965032113241e-05,7.24931838909148e-05,0.209443406727517,0,0,0.00679725675370542,9.81921529008577,9.81876255449859,230.181556152905,0,0,0
1710,0,4.77643569861238e-08,6.89934999019764e-05,6.89903782666148e-05,0.199303621249816,0,0,0.00663811370153513,9.58837396471365,9.58793717785177,230.651854776758,0,0,0
1740,0,4.55139167173546e-08,6.57363651455891e-05,6.57334251736806e-05,0.189876020659464,0,0,0.00648616116704483,9.36796440427327,9.36754265662851,231.100683940118,0,0,0
1770,0,4.34178026898425e-08,6.27027513505769e-05,6.26999786457143e-05,0.18109584866516,0,0,0.00634092751693667,9.15730229367824,9.15689474640294,231.529467611396,0,0,0
1800,0,4.14622966215479e-08,5.98727817810605e-05,5.98701633756376e-05,0.172905510444141,0,0,0.00620198114124907,8.95576139571638,8.95536727374591,231.939507448772,0,0,0
1830,0,3.96351646668009e-08,5.72287310669215e-05,5.72262552531115e-05,0.165253646483521,0,0,0.00606892632674219,8.76276756234672,8.76238614832008,232.331995578503,0,0,0
1860,0,3.79254694493701e-08,5.47547527388716e-05,5.47524089226717e-05,0.158094342758384,0,0,0.0059413996271467,8.57779346712898,8.57742409600062,232.708025812301,0,0,0
1890,0,3.63234092036736e-08,5.24366460630339e-05,5.24344246378305e-05,0.151386454846269,0,0,0.00581906666229417,8.40035396011013,8.39999601436222,233.068603520739,0,0,0
1920,0,3.4820179658362e-08,5.02616558451733e-05,5.025954808188e-05,0.145093027624722,0,0,0.00570161928850788,8.23000196153242,8.22965486691038,233.414654346042,0,0,0
1950,0,3.34078550700235e-08,4.82182999963146e-05,4.82162979476339e-05,0.139180795450931,0,0,0.00558877309126205,8.06632482325309,8.06598804495813,233.747031909654,0,0,0
1980,0,3.20792854392578e-08,4.62962205570097e-05,4.62943169737677e-05,0.133619750348185,0,0,0.00548026515832689,7.90894109723155,7.90861413651377,234.066524646775,0,0,0
