"Time","ZW","ZZ","MaZ","MbZ","MaMb","MaMa","MbMb","RZ","MaR","MbR","RR","MaW","MbW","RW"
0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
30,0,250.000322400697,0,0,0,0,0,0,0,0,0,0,0,0
60,0,250.000090984018,0,0,0,0,0,0,0,0,0,0,0,0
90,0,250.000018876751,0,0,0,0,0,0,0,0,0,0,0,0
120,0,244.840800045578,2.25191813815664,2.25191813815664,8.97716608257765,0,0,0.0166340167318259,0.00376967787127006,0.00125655929042335,2.2638441825262e-06,0,0,0
150,0,231.70402855959,8.18144014528807,8.18076599714429,10.5918096155342,0,0,0.0558011225403674,0.00771225406708988,0.00352946598904869,6.45848470580143e-06,0,0,0
180,0,221.781026782047,11.9381275715994,11.9364402311239,11.7530921627771,0,0,0.111497755734478,0.0135915322480774,0.00823099564884452,1.77515752555059e-05,0,0,0
210,0,219.924257561122,12.4084832048118,12.4057266171024,2.7138920942645,0,0,0.16932429873115,0.0126667807825229,0.0100855141354757,3.40508835778474e-05,0,0,0
240,0,228.341107130972,8.26083743001439,8.25814331350008,0.993007557644546,0,0,0.221179285894297,0.00991935246379266,0.00934742704283864,5.39205113189239e-05,0,0,0
270,0,235.892960541483,5.18307917500306,5.18127087610209,0.382819113770061,0,0,0.260176453099046,0.00713025863101766,0.00701123683295695,7.18727796081034e-05,0,0,0
300,0,241.195736514485,3.15380784390563,3.15271274717487,0.142137800606355,0,0,0.28692370753489,0.00474850915952134,0.0047214806393117,8.53832713239085e-05,0,0,0
330,0,244.596121031355,1.87939871719512,1.87875620790223,0.0508092263520601,0,0,0.304086254698956,0.00299379072943613,0.00298713752129698,9.45320059661253e-05,0,0,0
360,0,246.680039610609,1.10470366932424,1.10433105378646,0.0176637520471735,0,0,0.314655677131936,0.00182118322734778,0.0018193467829475,0.000100348348088896,0,0,0
390,0,247.924916790965,0.643764810650573,0.643549722008131,0.00602701645933309,0,0,0.320992900016148,0.00108332844909267,0.00108270938268127,0.000103901559638569,0,0,0
420,0,248.657386201057,0.373187558927825,0.373063637411795,0.00203198818763429,0,0,0.324730416084869,0.000635677745230317,0.000635413992574948,0.000106020158033081,0,0,0
450,0,249.084457531071,0.215658488959451,0.215587148257525,0.000680013629358853,0,0,0.326912506898612,0.000369970513386654,0.00036983752390552,0.0001072649295077,0,0,0
480,0,249.33211006067,0.124395820516299,0.124354763510068,0.00022655043234866,0,0,0.328178802322026,0.00021429137490741,0.000214218529218084,0.000107989935652304,0,0,0
510,0,249.475254756737,0.0716767831554252,0.0716531579039245,7.52754345006777e-05,0,0,0.328911019951886,0.000123771097945662,0.000123729877134448,0.000108410045723283,0,0,0
540,0,249.557834765058,0.0412743929887066,0.0412607992806351,2.49724263171965e-05,0,0,0.329333526409076,7.13712555380003e-05,7.13476628712247e-05,0.000108652753505597,0,0,0
570,0,249.605421503694,0.0237589101152775,0.0237510886870395,8.27696838409916e-06,0,0,0.329577024290155,4.11165162363865e-05,4.11029624989515e-05,0.000108792728012866,0,0,0
600,0,249.632825368755,0.0136735764790923,0.0136690763251813,2.74190029029157e-06,0,0,0.329717256890918,2.36740162314194e-05,2.36662207933688e-05,0.000108873372977068,0,0,0
630,0,249.648600464338,0.00786838768435916,0.00786579848769839,9.08027369452743e-07,0,0,0.329797984976191,1.36267015816676e-05,1.36222165948922e-05,0.000108919808813819,0,0,0
660,0,249.657679425951,0.00452751022585194,0.00452602051933337,3.00655695026156e-07,0,0,0.32984444693354,7.84207036850173e-06,7.83948981993838e-06,0.000108946537883703,0,0,0
690,0,249.662903927526,0.00260504900303126,0.00260419189555085,9.95395509824991e-08,0,0,0.329871183835,4.51258451295454e-06,4.5110997276919e-06,0.000108961920514625,0,0,0
720,0,249.665910152763,0.00149886471714295,0.00149837157828674,3.29531119742435e-08,0,0,0.329886568587037,2.59653298976874e-06,2.59567869027602e-06,0.000108970772264693,0,0,0
750,0,249.667639888261,0.000862389119942487,0.000862105391546244,1.09089391470457e-08,0,0,0.329895420767581,1.49398869453562e-06,1.49349716245367e-06,0.000108975865572126,0,0,0
780,0,249.668635126921,0.000496181784778577,0.000496018541173206,3.61127166289268e-09,0,0,0.329900514061112,8.59591532268193e-07,8.59308725218986e-07,0.000108978796159362,0,0,0
810,0,249.669207749737,0.000285480517655513,0.000285386595200676,1.19545419866245e-09,0,0,0.329903444553743,4.94574783883432e-07,4.94412069308203e-07,0.000108980482324935,0,0,0
840,0,249.669537212648,0.000164252143951678,0.00016419810553387,3.95733601220273e-10,0,0,0.329905130636212,2.84556786581005e-07,2.84463168143602e-07,0.00010898145247851,0,0,0
870,0,249.669726770763,9.4502868902513e-05,9.44717778248422e-05,1.31000002482807e-10,0,0,0.329906100732481,1.63720958428662e-07,1.63667094806894e-07,0.000108982010662935,0,0,0
900,0,249.669835833669,5.43724094853021e-05,5.43545211921155e-05,4.33649405042982e-11,0,0,0.329906658880792,9.41973447508322e-08,9.41663542020456e-08,0.000108982331816825,0,0,0
930,0,249.669898583285,3.12832566669472e-05,3.12729646138037e-05,1.43550818557031e-11,0,0,0.329906980012863,5.41966569272721e-08,5.4178826460138e-08,0.000108982516593714,0,0,0
960,0,249.669934686402,1.79988690676691e-05,1.79929475213816e-05,4.75195462707197e-12,0,0,0.329907164776855,3.11821475190759e-08,3.11718887317909e-08,0.000108982622905529,0,0,0
990,0,249.669955458392,1.03556749232211e-05,1.0352267953824e-05,1.57303621375901e-12,0,0,0.329907271081136,1.7940699202546e-08,1.79347967943433e-08,0.000108982684072234,0,0,0
