"Time","ZW","ZZ","MZ","MM","MW","RW","RZ","MR","RR"
0,0,250,0,0,0,0,0,0,0
30,0,250.000322400697,0,0,0,0,0,0,0
60,0,250.000090984018,0,0,0,0,0,0,0
90,0,250.000018876751,0,0,0,0,0,0,0
120,0,197.709414353981,14.2542020635041,156.113974389935,0,0,0.699026862975659,1.6220508659565,0.00819217609068941
150,0,102.198717651405,66.7477805683187,238.943356150313,0,0,2.94098385543892,4.29042911424207,0.0317127213862557
180,0,42.7148591628164,66.8345938169355,330.228240541936,0,0,4.02582353694443,9.64504092484919,0.106360515076872
210,0,13.8129919583159,44.0778112947672,403.837923087678,0,0,3.58921388785514,17.1092660785816,0.261073905873321
240,0,3.30062987633429,21.0211959502599,443.837381155322,0,0,2.34432869482583,25.1300419676618,0.499282479189304
270,0,0.584976254843995,7.68287764215946,455.574332560704,0,0,1.16774710448147,31.8123657236374,0.780811965635439
300,0,0.0819381922498117,2.43020740812481,455.143808696405,0,0,0.469062102441466,36.4124053112883,1.04449939695539
330,0,0.0126602015371007,1.19225937238994,279.13070222129,0,0,0.278821719565904,60.9189538379181,2.57729659340372
360,0,0.00277103887033079,0.731692152978553,205.995372376771,0,0,0.221554566425281,76.0998145912174,5.91995263044617
390,0,0.000932573852517532,0.402611190874064,155.184506306153,0,0,0.230208481704723,104.005751393436,14.4872979703101
420,0,0.000433451775801702,0.255145070655347,127.082489639303,0,0,0.211108130984044,121.697007205854,26.2545275969206
450,0,0.000218178692605373,0.161467586962513,102.46294885622,0,0,0.184262278807603,131.947607049857,39.2947264501986
480,0,0.000116376802147226,0.104923148894815,81.9172229093335,0,0,0.156241650840727,135.765557196684,53.0587121902531
510,0,6.55653578959421e-05,0.0703214220298292,66.1987076272809,0,0,0.131136394849598,135.397625741714,66.2541693115542
540,0,3.86993467275983e-05,0.0484433389495814,53.8167947941866,0,0,0.109947696206555,132.495090153776,78.7909414469553
570,0,2.38645604046151e-05,0.0342934695969546,44.1885859538471,0,0,0.0925567528815652,128.152418817823,90.421955349911
600,0,1.52969865541287e-05,0.0248827722184851,36.6254432207435,0,0,0.0784136521257238,123.055598837845,101.124808329805
630,0,1.01498076381076e-05,0.0184640058448742,30.6407348702361,0,0,0.0669267633524852,117.636684426011,110.91274681658
660,0,6.94431399711583e-06,0.0139807721688631,25.8611466566836,0,0,0.0575666374867022,112.161512148608,119.836432391687
690,0,4.88259500645261e-06,0.0107804573187978,22.0086814969662,0,0,0.0498970551097588,106.790411710155,127.961378796303
720,0,3.51752791576394e-06,0.00845001244147632,18.8752636261683,0,0,0.0435704929421786,101.616590286554,135.358162291677
750,0,2.58983762136912e-06,0.00672190784063309,16.3043801278248,0,0,0.0383141761947494,96.6903930416827,142.096800007648
780,0,1.94439357630475e-06,0.00541907259864156,14.1774828929326,0,0,0.0339151146238127,92.0350806209907,148.24359282399
810,0,1.48568491263866e-06,0.00442190425419913,12.4040534100402,0,0,0.0302069698420408,87.6569488413551,153.859675803064
840,0,1.15335292775413e-06,0.00364808075275993,10.9143993845111,0,0,0.0270594288816055,83.5518998206305,159.000476256855
870,0,9.0833295189887e-07,0.0030399406127628,9.65441110219824,0,0,0.0243699042568473,79.7096905399771,163.71571644814
900,0,7.24784003774169e-07,0.00255643588862851,8.5817292345806,0,0,0.0220571641229878,76.1166770659472,168.049702349229
930,0,5.85266737086412e-07,0.00216790328867862,7.66292587390136,0,0,0.0200564793547803,72.7575740430711,172.041752979912
960,0,4.77793187298834e-07,0.00185260591496862,6.87141629123627,0,0,0.0183159333579757,69.6165692743065,175.72668247591
990,0,3.93981781022165e-07,0.0015944078128558,6.18590034207182,0,0,0.0167936121221626,66.6780151461916,179.135285290558
1020,0,3.2787992850244e-07,0.00138118579237506,5.58919027377355,0,0,0.0154554573447925,63.9268427649292,182.294797591717
1050,0,2.75198401126414e-07,0.00120372888544507,5.06732239460058,0,0,0.0142736186531448,61.3487950621509,185.229321670119
1080,0,2.32804719552689e-07,0.0010549652534169,4.60887879086093,0,0,0.0132251821944424,58.9305426034258,187.960208259653
1110,0,1.98382446996816e-07,0.000929412135168534,4.20446561459105,0,0,0.0122911840276331,56.6597243655181,190.506396298907
1140,0,1.70198567023842e-07,0.000822779767655087,3.84630893307816,0,0,0.0114558399928803,54.5249415151347,192.884712176724
1170,0,1.46942400140423e-07,0.000731682948121386,3.5279394862316,0,0,0.010705940964916,52.5157227454017,195.110131744095
1200,0,1.27612576710623e-07,0.000653428747636379,3.2439451554128,0,0,0.0100303751459401,50.6224733969956,197.196008860756
1230,0,1.11436742780324e-07,0.000585858704823805,2.9897753541156,0,0,0.00941974849535463,48.8364163546014,199.154274298727
1260,0,9.78138536421904e-08,0.000527230409956895,2.76158549734965,0,0,0.00886608140301854,47.1495298716653,200.995608643465
1290,0,8.62722462430892e-08,0.000476127854910309,2.55611260667484,0,0,0.00836256493519146,45.5544855769285,202.729592535111
1320,0,7.64388617125182e-08,0.000431392989414127,2.37057525333029,0,0,0.00790336389025823,44.0445886482029,204.364837248122
1350,0,6.80164331371568e-08,0.000392073051027947,2.20259263965243,0,0,0.00748345683955078,42.6137212968091,205.909098257819
1380,0,6.07664220368927e-08,0.000357379727757524,2.05011881653678,0,0,0.00709850554889804,41.2562901518145,207.369374109268
1410,0,5.44961441990444e-08,0.000326657268527215,1.91138893798356,0,0,0.00674474786308754,39.967177773335,208.751992598389
1440,0,4.90489766223974e-08,0.00029935741185889,1.7848751392837,0,0,0.00641890942328739,38.7416982954307,210.062686001634
1470,0,4.42968502724178e-08,0.000275019547802993,1.669250148761,0,0,0.00611813057609101,37.5755570585739,211.306656849488
1500,0,4.01344526698512e-08,0.000253254924426657,1.56335714486154,0,0,0.00583990559571757,36.4648140100596,212.488635528921
1530,0,3.64747195244288e-08,0.000233734000787135,1.46618468070525,0,0,0.00558203193261518,35.4058506081542,213.612930818088
1560,0,3.32453054448693e-08,0.000216176263123294,1.37684573914543,0,0,0.00534256766299921,34.3953399487002,214.683474300118
1590,0,3.03858035832569e-08,0.000200341980941106,1.29456016941949,0,0,0.0051197956752477,33.4302198321071,215.703859468603
1620,0,2.78455420525344e-08,0.000186025499606402,1.21863990397751,0,0,0.00491219341357405,32.5076684979406,216.677376222564
1650,0,2.55818274032355e-08,0.000173049756605294,1.14847647034933,0,0,0.00471840722442053,31.6250827694966,217.607041350545
1680,0,2.35585367565641e-08,0.000161261777434716,1.08353040500342,0,0,0.00453723052981393,30.7800583690148,218.495625519656
1710,0,2.17449834543891e-08,0.000150528959689001,1.02332224942554,0,0,0.0043675851946269,29.970372183737,219.345677213853
1740,0,2.01149984906521e-08,0.00014073599436635,0.96742486720563,0,0,0.00420850556907415,29.1939662826596,220.159544004627
1770,0,1.86461830951931e-08,0.000131782304713153,0.915456867923656,0,0,0.00405912477984707,28.4489335028524,220.939391485039
1800,0,1.73192977738287e-08,0.000123579907262564,0.867076961505935,0,0,0.00391866291770558,27.7335044421743,221.687220153381
1830,0,1.61177606819417e-08,0.000116051618752111,0.821979097376601,0,0,0.00378641682972834,27.0460357118946,222.4048804945
1860,0,1.50272340169878e-08,0.000109129547557042,0.779888267628501,0,0,0.00366175127360441,26.3849993180274,223.094086474027
1890,0,1.40352815946105e-08,0.000102753820082083,0.740556873740511,0,0,0.00354409123155819,25.7489730540889,223.756427632631
1920,0,1.31310842461112e-08,9.68715019197583e-05,0.703761572982467,0,0,0.00343291521448997,25.1366318005512,224.393379943213
1950,0,1.2305202381811e-08,9.14356810464181e-05,0.669300534292719,0,0,0.00332774941407742,24.5467396375506,225.006315573158
1980,0,1.15493771849403e-08,8.64046862998228e-05,0.636991044655813,0,0,0.00322816258302336,23.9781426875165,225.596511675791
