"Time","ZW","ZZ","MZ","MM","MW","RW","RZ","MR","RR"
0,0,250,0,0,0,0,0,0,0
30,0,123.419169201207,0,666.8118034029,0,0,7.36741064385855,29.1458003493305,1.61921113051836
60,0,49.1987793557686,53.545839594312,688.109244105723,0,0,26.5299265900107,51.6430880365585,4.65162615550868
90,0,14.6767989296871,34.2550595177114,725.263852055293,0,0,24.6099921899926,88.1109316681154,11.281510544943
120,0,3.63623354851791,17.1521927417591,736.242465402487,0,0,15.3976925888977,112.822387819794,17.9224149530664
150,0,0.777878485899324,7.76014791399167,737.031274670808,0,0,7.93018221294418,127.008111280448,22.9381777262431
180,0,0.153139328714102,3.36751869561472,735.256112922303,0,0,3.70949856068698,134.241896385487,26.097735983578
210,0,0.0289352146281745,1.4435912193282,233.334190715733,0,0,1.65645374679601,137.773876695826,27.9317726709278
240,0,0.00792158269529354,0.84243825399783,104.404401163743,0,0,1.14948243607807,139.608904624271,45.2117614136618
270,0,0.00335839570425174,0.471603224572127,66.6841815882604,0,0,0.941450836094798,134.575085266143,66.2408795779997
300,0,0.00185861282581162,0.291313822736027,43.8450813713818,0,0,0.821904459169058,126.779772386052,89.5548941944759
330,0,0.00116590441065952,0.19143368943073,30.1654077517356,0,0,0.721830539400677,116.291644863403,110.681037337962
360,0,0.000789350888107063,0.131929200341684,21.1961943281934,0,0,0.640220554934722,104.966202107335,128.999738366796
390,0,0.000566230102161121,0.0944321801972871,15.1764231102064,0,0,0.573619161898657,93.8938387121483,144.680232346565
420,0,0.000425812590629911,0.0697829659439284,11.0450631201399,0,0,0.519573299479929,83.625790703291,158.050868653223
450,0,0.000332912051958277,0.0529620650471908,8.15329620368815,0,0,0.475520617633526,74.3447311489158,169.471359037574
480,0,0.000268865834080924,0.0411130596863305,6.09372585283035,0,0,0.439378463912427,66.0692044996734,179.254583628858
510,0,0.000223147498300528,0.0325326137386172,4.60390380540011,0,0,0.409489334506965,58.7403632399228,187.666288309963
540,0,0.000189534980685805,0.0261681175480034,3.51130013652909,0,0,0.384570915182416,52.2703205904139,194.926936033496
570,0,0.000164191957336784,0.0213470935101635,2.70019162725473,0,0,0.363634039646318,46.564286497158,201.21848764508
600,0,0.000144665745184015,0.0176272202716575,2.09153012592498,0,0,0.345914060585687,41.5309962123548,206.690856487333
630,0,0.000129337325398224,0.0147098643607834,1.63040514873839,0,0,0.33081610516734,37.0870369148068,211.46772396093
660,0,0.000117107430228805,0.0123886380796581,1.27808495808799,0,0,0.317873684111345,33.1582187446766,215.651429086596
690,0,0.000107210765046401,0.01051787641284,1.00686605324149,0,0,0.306717790614819,29.6795234129458,219.326983656881
720,0,9.91025019937354e-05,0.00899280208562927,0.796680155543451,0,0,0.297053936643739,26.5944212535634,222.565321977898
750,0,9.23869125437829e-05,0.00773674059967416,0.63282134899609,0,0,0.288645049462097,23.8539545989904,225.425913508744
780,0,8.67713231809611e-05,0.00669269693240076,0.504399745336091,0,0,0.28129866703503,21.4157839709165,227.95885779848
810,0,8.20357082630659e-05,0.00581769380231411,0.403274146611479,0,0,0.274857285911923,19.2432885820925,230.206564459725
840,0,7.80121802187727e-05,0.00507889583937581,0.323305394461989,0,0,0.269191029492932,17.304758494098,232.205102847313
870,0,7.45708863996318e-05,0.00445091137553121,0.259827521658114,0,0,0.264192034030743,15.5726883944236,233.985289618404
900,0,7.16101389864389e-05,0.00391388477686631,0.209268827748499,0,0,0.259770114997567,14.0231697391953,235.573568356277
930,0,6.90493948721324e-05,0.00345212830743445,0.168877457372938,0,0,0.255849394922273,12.6353722321023,236.992724018778
960,0,6.68241877909892e-05,0.0030531278837558,0.136520679707708,0,0,0.252365658775601,11.3911036740778,238.262465851957
990,0,6.48824192241301e-05,0.00270681162925941,0.110536718754235,0,0,0.249264264137883,10.2744371896782,239.399905216325
1020,0,6.31816090560839e-05,0.00240500559350446,0.0896244395614545,0,0,0.24649847762873,9.27139568431566,240.41994913845
1050,0,6.16868334555028e-05,0.00214102441380756,0.0727605670618156,0,0,0.244028141287251,8.3696845704161,241.335626000839
1080,0,6.03691611201843e-05,0.00190936038760158,0.0591371094648191,0,0,0.241818596197191,7.55846504496553,242.158356350432
1110,0,5.92044552224844e-05,0.00170544508572669,0.0481137331943138,0,0,0.239839808073526,6.82816137418193,242.898179126
1140,0,5.81724466810663e-05,0.00152546497602481,0.0391812889727692,0,0,0.238065652476766,6.17029668816888,243.563941508494
1170,0,5.72560108262082e-05,0.00136621764031209,0.0319337156326937,0,0,0.236473327014699,5.57735269406639,244.163458954528
1200,0,5.64405980155571e-05,0.00122499877178184,0.0260462811011312,0,0,0.235042865197732,5.04264948470722,244.703650680159
1230,0,5.57137818395179e-05,0.00109951270730332,0.02125864762827,0,0,0.233756732158657,4.56024226414308,245.190654841528
1260,0,5.50648979146796e-05,0.000987801096684901,0.0173616313850784,0,0,0.232599486683091,4.1248323476481,245.629926850507
1290,0,5.448475302931e-05,0.000888185653345612,0.0141868068629425,0,0,0.23155749725281,3.73169023805676,246.026323620624
1320,0,5.39653893438686e-05,0.000799221914993374,0.0115983131752557,0,0,0.230618702322656,3.37658894739865,246.384176025431
1350,0,5.34998919883609e-05,0.000719661670628361,0.00948637282057968,0,0,0.229772407011285,3.05574603581386,246.707351440292
1380,0,5.30822311028932e-05,0.000648422252665572,0.00776214818763205,0,0,0.229009109919439,2.76577308982995,246.99930790776
1410,0,5.27071313945414e-05,0.000584561300470667,0.00635364739150635,0,0,0.228320354996032,2.50363156863505,247.263141199601
1440,0,5.23699638143898e-05,0.000527255909946459,0.00520245635727063,0,0,0.227698604326744,2.2665941177777,247.501625831904
1470,0,5.20666551233078e-05,0.000475785318739238,0.00426112379506956,0,0,0.227137128478701,2.0522105911837,247.717250913492
1500,0,5.17936120074775e-05,0.000429516456810955,0.00349106376911686,0,0,0.226629911641101,1.85827813977224,247.912251563821
1530,0,5.15476570930979e-05,0.000387891831172137,0.00286086983838141,0,0,0.226171569288431,1.68281482258625,248.08863651851
1560,0,5.13259747440816e-05,0.00035041932151871,0.00234495737423666,0,0,0.225757276485475,1.52403627774769,248.248212443427
1590,0,5.11260649439172e-05,0.000316663547795733,0.00192246822844305,0,0,0.225382705271375,1.38033505857893,248.392605398014
1620,0,5.09457038907002e-05,0.000286238536868315,0.00157638562265725,0,0,0.225043969818759,1.25026229724462,248.523279821946
1650,0,5.07829101932625e-05,0.00025880146768038,0.00129281785332363,0,0,0.22473757827541,1.1325114061794,248.641555363853
1680,0,5.06359157619281e-05,0.000234047315673883,0.0010604178307797,0,0,0.224460390369421,1.02590356794331,248.748621824578
1710,0,5.05031406514876e-05,0.000211704250218336,0.000869912114111071,0,0,0.224209580001706,0.929374798271533,248.845552448697
1740,0,5.03831712455569e-05,0.000191529665193735,0.000713718357786705,0,0,0.223982602167916,0.841964396010579,248.933315765448
1770,0,5.02747412774876e-05,0.000173306744086345,0.000585634255096656,0,0,0.223777163649949,0.762804618222734,249.012786152689
1800,0,5.01767152687918e-05,0.000156841478084243,0.000480584380475683,0,0,0.223591196999037,0.691111439707048,249.084753274272
1830,0,5.00880740357791e-05,0.000141960069542705,0.000394413978928883,0,0,0.223422837400765,0.626176274113589,249.149930521386
1860,0,5.00079019720419e-05,0.000128506664487909,0.000323720866810648,0,0,0.22327040206986,0.56735854920393,249.208962571628
1890,0,4.99353758610886e-05,0.0001163413670579,0.000265718304144022,0,0,0.223132371870952,0.51407904203583,249.262432165095
1920,0,4.98697550118393e-05,0.000105338496349365,0.000218123060731839,0,0,0.223007374902443,0.4658138912573,249.310866184451
1950,0,4.9810372541438e-05,9.53850523693409e-05,0.000179063994330707,0,0,0.222894171815353,0.422089213562002,249.354741115307
1980,0,4.97566276561606e-05,8.63793629380579e-05,0.000147007342659224,0,0,0.222791642668549,0.382476259915589,249.394487954021
