Time,ZW,ZZ,MZ,MM,MW,RW,RZ,MR,RR,generation,threshold,rM,releases,total_females
780,249.999811371938,0,0,0,1.3818806698181e-4,0,0,0,0,27,0.1,0,2,249.99994956000498
810,249.999891486092,0,0,0,7.94967626002528e-5,0,0,0,0,28,0.1,0,2,249.9999709828546
840,249.999937574198,0,0,0,4.57328270812414e-5,0,0,0,0,29,0.1,0,2,249.99998330702508
870,249.999964087749,0,0,0,2.63091299230211e-5,0,0,0,0,30,0.1,0,2,249.99999039687893
900,249.999979340443,0,0,0,1.51350836130363e-5,0,0,0,0,31,0.1,0,2,249.9999944755266
930,249.999988114997,0,0,0,8.70689099279225e-6,0,0,0,0,32,0.1,0,2,249.99999682188798
960,249.999993162811,0,0,0,5.00888842504247e-6,0,0,0,0,33,0.1,0,2,249.99999817169942
990,249.999996066712,0,0,0,2.88150640701841e-6,0,0,0,0,34,0.1,0,2,249.9999989482184
1020,249.999997737263,0,0,0,1.65766898056283e-6,0,0,0,0,35,0.1,0,2,249.99999939493196
1050,249.999998698296,0,0,0,9.5362148198365e-7,0,0,0,0,36,0.1,0,2,249.99999965191748
1080,249.999999251157,0,0,0,5.48598021773482e-7,0,0,0,0,37,0.1,0,2,249.99999979975502
1110,249.999999569207,0,0,0,3.15596695092522e-7,0,0,0,0,38,0.1,0,2,249.9999998848037
1140,249.999999752174,0,0,0,1.81556020495291e-7,0,0,0,0,39,0.1,0,2,249.99999993373004
1170,249.999999857431,0,0,0,1.04445290586129e-7,0,0,0,0,40,0.1,0,2,249.99999996187628
1200,249.999999917983,0,0,0,6.00851389346796e-8,0,0,0,0,41,0.1,0,2,249.99999997806813
1230,249.999999952818,0,0,0,3.45656936630331e-8,0,0,0,0,42,0.1,0,2,249.9999999873837
1260,249.999999972857,0,0,0,1.98849033094977e-8,0,0,0,0,43,0.1,0,2,249.99999999274192
1290,249.999999984385,0,0,0,1.14393590192514e-8,0,0,0,0,44,0.1,0,2,249.99999999582437
1320,249.999999991017,0,0,0,6.580818258041881e-9,0,0,0,0,45,0.1,0,2,249.99999999759783
1350,249.999999994833,0,0,0,3.78580380859283e-9,0,0,0,0,46,0.1,0,2,249.9999999986188
1380,249.999999997027,0,0,0,2.17789185397699e-9,0,0,0,0,47,0.1,0,2,249.9999999992049
1410,249.99999999829,0,0,0,1.2528945416466601e-9,0,0,0,0,48,0.1,0,2,249.9999999995429
1440,249.999999999017,0,0,0,7.20763397688785e-10,0,0,0,0,49,0.1,0,2,249.99999999973778
1470,249.999999999434,0,0,0,4.14639746743499e-10,0,0,0,0,50,0.1,0,2,249.99999999984865
1500,249.999999999675,0,0,0,2.38533366331041e-10,0,0,0,0,51,0.1,0,2,249.99999999991354
1530,249.999999999813,0,0,0,1.37223137193117e-10,0,0,0,0,52,0.1,0,2,249.99999999995023
1560,249.999999999892,0,0,0,7.89415320411235e-11,0,0,0,0,53,0.1,0,2,249.99999999997095
1590,249.999999999938,0,0,0,4.5413372762535197e-11,0,0,0,0,54,0.1,0,2,249.99999999998343
1620,249.999999999964,0,0,0,2.6125340772380898e-11,0,0,0,0,55,0.1,0,2,249.9999999999901
1650,249.99999999998,0,0,0,1.50293490431071e-11,0,0,0,0,56,0.1,0,2,249.99999999999503
1680,249.999999999989,0,0,0,8.64606263426474e-12,0,0,0,0,57,0.1,0,2,249.99999999999764
1710,249.999999999993,0,0,0,4.973894668439279e-12,0,0,0,0,58,0.1,0,2,249.99999999999798
1740,249.999999999997,0,0,0,2.86137508126339e-12,0,0,0,0,59,0.1,0,2,249.99999999999986
1770,249.999999999998,0,0,0,1.64608780471902e-12,0,0,0,0,60,0.1,0,2,249.99999999999966
1800,249.999999999999,0,0,0,9.46959061252563e-13,0,0,0,0,61,0.1,0,2,249.99999999999994
1830,250,0,0,0,5.44765267756416e-13,0,0,0,0,62,0.1,0,2,250.00000000000054
1860,249.999999999999,0,0,0,3.13391791785776e-13,0,0,0,0,63,0.1,0,2,249.99999999999932
1890,250,0,0,0,1.80287586180355e-13,0,0,0,0,64,0.1,0,2,250.00000000000017
1920,250,0,0,0,1.03715587270254e-13,0,0,0,0,65,0.1,0,2,250.0000000000001
1950,250,0,0,0,5.96653561718484e-14,0,0,0,0,66,0.1,0,2,250.00000000000006
1980,250,0,0,0,3.4324201605659e-14,0,0,0,0,67,0.1,0,2,250.00000000000003
0,250,0,0,0,0,0,0,0,0,1,0.1,0,3,250
30,187.456274933451,0,0,0,53.5655701830913,0,0,0,0,2,0.1,0,3,241.0218451165423
60,204.680944311039,0,0,0,78.2983158416687,0,0,0,0,3,0.1,0,3,282.9792601527077
90,204.552684302992,0,0,0,37.4210646708945,0,0,0,0,4,0.1,0,3,241.9737489738865
120,210.940878283605,0,0,0,30.0275488332473,0,0,0,0,5,0.1,0,3,240.9684271168523
150,220.713259614807,0,0,0,21.9272480775834,0,0,0,0,6,0.1,0,3,242.64050769239037
180,229.616016500682,0,0,0,15.195108878557,0,0,0,0,7,0.1,0,3,244.811125379239
210,236.538093136336,0,0,0,10.0273525491489,0,0,0,0,8,0.1,0,3,246.5654456854849
240,241.463153082167,0,0,0,6.34870398164957,0,0,0,0,9,0.1,0,3,247.81185706381657
270,244.751501081679,0,0,0,3.8929256572032,0,0,0,0,10,0.1,0,3,248.6444267388822
300,246.8454654911,0,0,0,2.33279093409081,0,0,0,0,11,0.1,0,3,249.1782564251908
330,248.13373158867,0,0,0,1.37633618123996,0,0,0,0,12,0.1,0,3,249.51006776990997
360,248.907480557731,0,0,0,0.80395087896393,0,0,0,0,13,0.1,0,3,249.7114314366949
390,249.364769462425,0,0,0,0.466703766838078,0,0,0,0,14,0.1,0,3,249.83147322926305
420,249.632221596216,0,0,0,0.269914993205423,0,0,0,0,15,0.1,0,3,249.90213658942142
450,249.787621053472,0,0,0,0.155757336329876,0,0,0,0,16,0.1,0,3,249.9433783898019
480,249.87755027309,0,0,0,0.0897645754776249,0,0,0,0,17,0.1,0,3,249.96731484856764
510,249.929465532446,0,0,0,0.0516931241101267,0,0,0,0,18,0.1,0,3,249.98115865655612
540,249.959392317238,0,0,0,0.0297557060026212,0,0,0,0,19,0.1,0,3,249.98914802324063
570,249.976629027446,0,0,0,0.0171237087032206,0,0,0,0,20,0.1,0,3,249.99375273614922
600,249.986551773105,0,0,0,0.00985285372524291,0,0,0,0,21,0.1,0,3,249.99640462683024
630,249.992262391773,0,0,0,0.00566878176388108,0,0,0,0,22,0.1,0,3,249.9979311735369
660,249.995548344462,0,0,0,0.0032613426223323,0,0,0,0,23,0.1,0,3,249.99880968708433
690,249.997438933543,0,0,0,0.00187625136171085,0,0,0,0,24,0.1,0,3,249.99931518490473
720,249.998526632118,0,0,0,0.00107939065893554,0,0,0,0,25,0.1,0,3,249.99960602277693
750,249.999152389369,0,0,0,6.2095808516765e-4,0,0,0,0,26,0.1,0,3,249.99977334745415
780,249.99951238324,0,0,0,3.5722645461643e-4,0,0,0,0,27,0.1,0,3,249.9998696096946
810,249.999719483025,0,0,0,2.0550557840515e-4,0,0,0,0,28,0.1,0,3,249.9999249886034
840,249.999838624097,0,0,0,1.1822323925656e-4,0,0,0,0,29,0.1,0,3,249.99995684733628
870,249.999907163735,0,0,0,6.80113907017081e-5,0,0,0,0,30,0.1,0,3,249.9999751751257
900,249.999946593231,0,0,0,3.91255273222521e-5,0,0,0,0,31,0.1,0,3,249.9999857187583
930,249.999969276212,0,0,0,2.25080881420076e-5,0,0,0,0,32,0.1,0,3,249.99999178430014
960,249.999982325257,0,0,0,1.29484244447539e-5,0,0,0,0,33,0.1,0,3,249.99999527368146
990,249.999989832097,0,0,0,7.4489523942329e-6,0,0,0,0,34,0.1,0,3,249.9999972810494
1020,249.999994150622,0,0,0,4.28522315416033e-6,0,0,0,0,35,0.1,0,3,249.99999843584516
1050,249.999996634978,0,0,0,2.46519723000476e-6,0,0,0,0,36,0.1,0,3,249.99999910017524
1080,249.999998064175,0,0,0,1.41817521193403e-6,0,0,0,0,37,0.1,0,3,249.9999994823502
1110,249.999998886361,0,0,0,8.1584584101341e-7,0,0,0,0,38,0.1,0,3,249.99999970220685
1140,249.999999359347,0,0,0,4.69338644519135e-7,0,0,0,0,39,0.1,0,3,249.99999982868565
1170,249.999999631447,0,0,0,2.70000472248794e-7,0,0,0,0,40,0.1,0,3,249.99999990144747
1200,249.999999787979,0,0,0,1.55325489809409e-7,0,0,0,0,41,0.1,0,3,249.9999999433045
1230,249.999999878029,0,0,0,8.93554279797247e-8,0,0,0,0,42,0.1,0,3,249.99999996738444
1260,249.999999929833,0,0,0,5.140426412395e-8,0,0,0,0,43,0.1,0,3,249.99999998123727
1290,249.999999959635,0,0,0,2.9571772288573e-8,0,0,0,0,44,0.1,0,3,249.99999998920677
1320,249.999999976779,0,0,0,1.70120072910226e-8,0,0,0,0,45,0.1,0,3,249.99999999379102
1350,249.999999986642,0,0,0,9.786643465382631e-9,0,0,0,0,46,0.1,0,3,249.99999999642864
1380,249.999999992315,0,0,0,5.6300463944106e-9,0,0,0,0,47,0.1,0,3,249.99999999794505
1410,249.999999995579,0,0,0,3.23884511720607e-9,0,0,0,0,48,0.1,0,3,249.99999999881786
1440,249.999999997457,0,0,0,1.8632382325257e-9,0,0,0,0,49,0.1,0,3,249.99999999932024
1470,249.999999998537,0,0,0,1.07188105187475e-9,0,0,0,0,50,0.1,0,3,249.99999999960886
1500,249.999999999158,0,0,0,6.16630213625548e-10,0,0,0,0,51,0.1,0,3,249.99999999977464
1530,249.999999999516,0,0,0,3.5473415607902203e-10,0,0,0,0,52,0.1,0,3,249.99999999987074
1560,249.999999999721,0,0,0,2.04070962966354e-10,0,0,0,0,53,0.1,0,3,249.99999999992508
1590,249.99999999984001,0,0,0,1.17397654588033e-10,0,0,0,0,54,0.1,0,3,249.99999999995742
1620,249.999999999908,0,0,0,6.753635648315949e-11,0,0,0,0,55,0.1,0,3,249.99999999997553
1650,249.999999999947,0,0,0,3.8852219518555095e-11,0,0,0,0,56,0.1,0,3,249.99999999998585
1680,249.99999999997,0,0,0,2.2350849825514197e-11,0,0,0,0,57,0.1,0,3,249.99999999999233
1710,249.999999999983,0,0,0,1.2857965236297898e-11,0,0,0,0,58,0.1,0,3,249.99999999999585
1740,249.99999999999,0,0,0,7.396912032807779e-12,0,0,0,0,59,0.1,0,3,249.99999999999739
1770,249.999999999994,0,0,0,4.25528507937129e-12,0,0,0,0,60,0.1,0,3,249.99999999999827
1800,249.999999999997,0,0,0,2.44797437449664e-12,0,0,0,0,61,0.1,0,3,249.99999999999943
1830,249.999999999999,0,0,0,1.40826723155232e-12,0,0,0,0,62,0.1,0,3,250.00000000000043
1860,249.999999999999,0,0,0,8.101459787020029e-13,0,0,0,0,63,0.1,0,3,249.99999999999983
1890,250,0,0,0,4.66059631369502e-13,0,0,0,0,64,0.1,0,3,250.00000000000045
1920,249.999999999999,0,0,0,2.68114124741181e-13,0,0,0,0,65,0.1,0,3,249.99999999999926
1950,250,0,0,0,1.5424031400122998e-13,0,0,0,0,66,0.1,0,3,250.00000000000014
1980,250,0,0,0,8.87311494169257e-14,0,0,0,0,67,0.1,0,3,250.00000000000009
0,250,0,0,0,0,0,0,0,0,1,0.1,0,4,250
30,187.456274933451,0,0,0,53.5655701830913,0,0,0,0,2,0.1,0,4,241.0218451165423
60,204.680944311039,0,0,0,78.2983158416687,0,0,0,0,3,0.1,0,4,282.9792601527077
90,204.552684302993,0,0,0,87.4210646708944,0,0,0,0,4,0.1,0,4,291.9737489738874
120,198.773005503653,0,0,0,42.7198090689977,0,0,0,0,5,0.1,0,4,241.4928145726507
150,204.709916417326,0,0,0,34.5855449135769,0,0,0,0,6,0.1,0,4,239.29546133090292
180,215.159279934677,0,0,0,25.9296712935076,0,0,0,0,7,0.1,0,4,241.08895122818458
210,225.134879845514,0,0,0,18.4739784050794,0,0,0,0,8,0.1,0,4,243.6088582505934
240,233.204346209542,0,0,0,12.497637671674,0,0,0,0,9,0.1,0,4,245.701983881216
270,239.147257939107,0,0,0,8.07513402837485,0,0,0,0,10,0.1,0,4,247.22239196748185
300,243.22972285456,0,0,0,5.02817305224639,0,0,0,0,11,0.1,0,4,248.2578959068064
330,245.887304814138,0,0,0,3.04589068510637,0,0,0,0,12,0.1,0,4,248.93319549924436
360,247.548885325399,0,0,0,1.81006833388265,0,0,0,0,13,0.1,0,4,249.35895365928164
390,248.558092391829,0,0,0,1.06216511535164,0,0,0,0,14,0.1,0,4,249.62025750718064
420,249.159003647376,0,0,0,0.618341668938624,0,0,0,0,15,0.1,0,4,249.77734531631464
450,249.512144778901,0,0,0,0.358219552946781,0,0,0,0,16,0.1,0,4,249.87036433184778
480,249.717948462766,0,0,0,0.206921177963305,0,0,0,0,17,0.1,0,4,249.9248696407293
510,249.837264794075,0,0,0,0.119320534810708,0,0,0,0,18,0.1,0,4,249.9565853288857
540,249.906220797962,0,0,0,0.0687369694201187,0,0,0,0,19,0.1,0,4,249.9749577673821
570,249.945996764606,0,0,0,0.039574289555195,0,0,0,0,20,0.1,0,4,249.9855710541612
600,249.968915033104,0,0,0,0.0227766533850296,0,0,0,0,21,0.1,0,4,249.99169168648902
630,249.982111469117,0,0,0,0.0131063717489131,0,0,0,0,22,0.1,0,4,249.9952178408659
660,249.989707112281,0,0,0,0.00754095797667862,0,0,0,0,23,0.1,0,4,249.99724807025768
690,249.994078058738,0,0,0,0.00433853007820414,0,0,0,0,24,0.1,0,4,249.9984165888162
720,249.996593014072,0,0,0,0.0024959887214008,0,0,0,0,25,0.1,0,4,249.9990890027934
750,249.998039961083,0,0,0,0.0014359303251428,0,0,0,0,26,0.1,0,4,249.99947589140814
780,249.99887240745,0,0,0,8.2607368895088e-4,0,0,0,0,27,0.1,0,4,249.99969848113895
810,249.999351312163,0,0,0,4.7522704441397e-4,0,0,0,0,28,0.1,0,4,249.9998265392074
840,249.999626821134,0,0,0,2.7338944448363e-4,0,0,0,0,29,0.1,0,4,249.9999002105785
870,249.999785317314,0,0,0,1.5727559000723e-4,0,0,0,0,30,0.1,0,4,249.999942592904
900,249.999876497359,0,0,0,9.04774433579794e-5,0,0,0,0,31,0.1,0,4,249.99996697480236
930,249.99992895148,0,0,0,5.20497899820362e-5,0,0,0,0,32,0.1,0,4,249.99998100127
960,249.99995912727599,0,0,0,2.99431475068668e-5,0,0,0,0,33,0.1,0,4,249.99998907042348
990,249.999976486787,0,0,0,1.722565746328e-5,0,0,0,0,34,0.1,0,4,249.99999371244448
1020,249.999986473349,0,0,0,9.90955380721921e-6,0,0,0,0,35,0.1,0,4,249.9999963829028
1050,249.999992218406,0,0,0,5.70075473486022e-6,0,0,0,0,36,0.1,0,4,249.99999791916073
1080,249.999995523415,0,0,0,3.27952232729386e-6,0,0,0,0,37,0.1,0,4,249.99999880293734
1110,249.999997424717,0,0,0,1.88663903186706e-6,0,0,0,0,38,0.1,0,4,249.99999931135605
1140,249.999998518494,0,0,0,1.08534305425274e-6,0,0,0,0,39,0.1,0,4,249.99999960383707
1170,249.999999147722,0,0,0,6.24374623123673e-7,0,0,0,0,40,0.1,0,4,249.99999977209663
1200,249.999999509703,0,0,0,3.59189351600716e-7,0,0,0,0,41,0.1,0,4,249.99999986889236
1230,249.999999717942,0,0,0,2.06633942395014e-7,0,0,0,0,42,0.1,0,4,249.99999992457595
1260,249.999999837739,0,0,0,1.18872082048235e-7,0,0,0,0,43,0.1,0,4,249.9999999566111
1290,249.999999906654,0,0,0,6.83845631184814e-8,0,0,0,0,44,0.1,0,4,249.99999997503858
1320,249.9999999463,0,0,0,3.93401746616664e-8,0,0,0,0,45,0.1,0,4,249.99999998564016
1350,249.999999969108,0,0,0,2.2631559979536e-8,0,0,0,0,46,0.1,0,4,249.99999999173954
1380,249.999999982228,0,0,0,1.30194517795924e-8,0,0,0,0,47,0.1,0,4,249.99999999524744
1410,249.999999989777,0,0,0,7.48981178387835e-9,0,0,0,0,48,0.1,0,4,249.9999999972668
1440,249.999999994119,0,0,0,4.3087283169837e-9,0,0,0,0,49,0.1,0,4,249.99999999842774
1470,249.999999996617,0,0,0,2.47871912467211e-9,0,0,0,0,50,0.1,0,4,249.9999999990957
1500,249.999999998053,0,0,0,1.42595402793609e-9,0,0,0,0,51,0.1,0,4,249.99999999947894
1530,249.99999999888,0,0,0,8.203208138926781e-10,0,0,0,0,52,0.1,0,4,249.99999999970032
1560,249.999999999356,0,0,0,4.71912996153753e-10,0,0,0,0,53,0.1,0,4,249.9999999998279
1590,249.999999999629,0,0,0,2.7148144014672e-10,0,0,0,0,54,0.1,0,4,249.9999999999005
1620,249.999999999787,0,0,0,1.5617745843972e-10,0,0,0,0,55,0.1,0,4,249.99999999994319
1650,249.999999999878,0,0,0,8.98455471264471e-11,0,0,0,0,56,0.1,0,4,249.99999999996786
1680,249.99999999993,0,0,0,5.1686219119515695e-11,0,0,0,0,57,0.1,0,4,249.9999999999817
1710,249.99999999996,0,0,0,2.97339749415699e-11,0,0,0,0,58,0.1,0,4,249.99999999998974
1740,249.999999999977,0,0,0,1.7105318997726002e-11,0,0,0,0,59,0.1,0,4,249.99999999999412
1770,249.999999999987,0,0,0,9.840323689950469e-12,0,0,0,0,60,0.1,0,4,249.99999999999685
1800,249.999999999993,0,0,0,5.66092747734579e-12,0,0,0,0,61,0.1,0,4,249.99999999999866
1830,249.999999999996,0,0,0,3.25661034265514e-12,0,0,0,0,62,0.1,0,4,249.99999999999926
1860,249.999999999997,0,0,0,1.87345818619472e-12,0,0,0,0,63,0.1,0,4,249.99999999999886
1890,249.999999999998,0,0,0,1.0777603723257799e-12,0,0,0,0,64,0.1,0,4,249.9999999999991
1920,250,0,0,0,6.20012460761186e-13,0,0,0,0,65,0.1,0,4,250.00000000000063
1950,249.999999999999,0,0,0,3.56679890419039e-13,0,0,0,0,66,0.1,0,4,249.99999999999937
1980,250,0,0,0,2.05190302261263e-13,0,0,0,0,67,0.1,0,4,250.0000000000002
0,250,0,0,0,0,0,0,0,0,1,0.1,0,5,250
30,187.456274933451,0,0,0,53.5655701830913,0,0,0,0,2,0.1,0,5,241.0218451165423
60,204.680944311039,0,0,0,78.2983158416687,0,0,0,0,3,0.1,0,5,282.9792601527077
90,204.552684302993,0,0,0,87.4210646708944,0,0,0,0,4,0.1,0,5,291.9737489738874
120,198.773005503653,0,0,0,92.7198090689977,0,0,0,0,5,0.1,0,5,291.4928145726507
150,192.74051521428,0,0,0,46.8318840550494,0,0,0,0,6,0.1,0,5,239.57239926932942
180,198.966636880733,0,0,0,38.4772455336977,0,0,0,0,7,0.1,0,5,237.4438824144307
210,210.017170370084,0,0,0,29.527344483183,0,0,0,0,8,0.1,0,5,239.544514853267
240,220.862270647447,0,0,0,21.5556094490009,0,0,0,0,9,0.1,0,5,242.4178800964479
270,229.919393407867,0,0,0,14.9146922340074,0,0,0,0,10,0.1,0,5,244.8340856418744
300,236.796305917849,0,0,0,9.82313678310266,0,0,0,0,11,0.1,0,5,246.61944270095165
330,241.646843048543,0,0,0,6.20902779173349,0,0,0,0,12,0.1,0,5,247.85587084027648
360,244.872036619775,0,0,0,3.80248690790473,0,0,0,0,13,0.1,0,5,248.67452352767972
390,246.920882815305,0,0,0,2.27659935387551,0,0,0,0,14,0.1,0,5,249.1974821691805
420,248.179493445088,0,0,0,1.34240970482784,0,0,0,0,15,0.1,0,5,249.52190314991586
450,248.934697810635,0,0,0,0.783849354986811,0,0,0,0,16,0.1,0,5,249.7185471656218
480,249.380750268976,0,0,0,0.45493395511231,0,0,0,0,17,0.1,0,5,249.8356842240883
510,249.641529237519,0,0,0,0.263073269736683,0,0,0,0,18,0.1,0,5,249.90460250725567
540,249.793015120178,0,0,0,0.151797452531645,0,0,0,0,19,0.1,0,5,249.94481257270965
570,249.880666887347,0,0,0,0.0874784892673108,0,0,0,0,20,0.1,0,5,249.9681453766143
600,249.931263028381,0,0,0,0.0503753016208664,0,0,0,0,21,0.1,0,5,249.98163833000189
630,249.960427914782,0,0,0,0.0289966977331035,0,0,0,0,22,0.1,0,5,249.9894246125151
660,249.977225298216,0,0,0,0.0166867710702626,0,0,0,0,23,0.1,0,5,249.99391206928627
690,249.98689496606,0,0,0,0.00960139460174998,0,0,0,0,24,0.1,0,5,249.99649636066175
720,249.992459880226,0,0,0,0.00552409016615006,0,0,0,0,25,0.1,0,5,249.99798397039214
750,249.995661974226,0,0,0,0.00317809386707085,0,0,0,0,26,0.1,0,5,249.99884006809307
780,249.997504308574,0,0,0,0.00182835656769983,0,0,0,0,27,0.1,0,5,249.9993326651417
810,249.998564243049,0,0,0,0.00105183662864621,0,0,0,0,28,0.1,0,5,249.99961607967765
840,249.999174026819,0,0,0,6.0510645075077e-4,0,0,0,0,29,0.1,0,5,249.99977913326975
870,249.999524831029,0,0,0,3.4810721944534e-4,0,0,0,0,30,0.1,0,5,249.99987293824844
900,249.999726644048,0,0,0,2.0025943489345e-4,0,0,0,0,31,0.1,0,5,249.9999269034829
930,249.999842743705,0,0,0,1.1520523107613e-4,0,0,0,0,32,0.1,0,5,249.99995794893607
960,249.999909533666,0,0,0,6.62751905399094e-5,0,0,0,0,33,0.1,0,5,249.99997580885653
990,249.999947956604,0,0,0,3.81267269998162e-5,0,0,0,0,34,0.1,0,5,249.99998608333098
1020,249.999970060532,0,0,0,2.19334991932977e-5,0,0,0,0,35,0.1,0,5,249.9999919940312
1050,249.99998277646,0,0,0,1.26178755580379e-5,0,0,0,0,36,0.1,0,5,249.99999539433557
1080,249.999990091664,0,0,0,7.2587946425217e-6,0,0,0,0,37,0.1,0,5,249.99999735045864
1110,249.999994299947,0,0,0,4.17582945342315e-6,0,0,0,0,38,0.1,0,5,249.99999847577644
1140,249.999996720881,0,0,0,2.40226537059709e-6,0,0,0,0,39,0.1,0,5,249.99999912314638
1170,249.999998113593,0,0,0,1.38197185893351e-6,0,0,0,0,40,0.1,0,5,249.99999949556485
1200,249.999998914791,0,0,0,7.95018826692479e-7,0,0,0,0,41,0.1,0,5,249.99999970980983
1230,249.999999375703,0,0,0,4.57357308990662e-7,0,0,0,0,42,0.1,0,5,249.99999983306031
1260,249.999999640855,0,0,0,2.63107866438988e-7,0,0,0,0,43,0.1,0,5,249.99999990396287
1290,249.999999793392,0,0,0,1.51360321275392e-7,0,0,0,0,44,0.1,0,5,249.99999994475232
1320,249.999999881142,0,0,0,8.70743514325064e-8,0,0,0,0,45,0.1,0,5,249.99999996821634
1350,249.999999931624,0,0,0,5.00920096354492e-8,0,0,0,0,46,0.1,0,5,249.999999981716
1380,249.999999960665,0,0,0,2.88168603838422e-8,0,0,0,0,47,0.1,0,5,249.99999998948186
1410,249.999999977372,0,0,0,1.65777226392162e-8,0,0,0,0,48,0.1,0,5,249.99999999394973
1440,249.999999986982,0,0,0,9.536808805790421e-9,0,0,0,0,49,0.1,0,5,249.99999999651882
1470,249.999999992511,0,0,0,5.486321865202351e-9,0,0,0,0,50,0.1,0,5,249.99999999799732
1500,249.999999995692,0,0,0,3.15616347356267e-9,0,0,0,0,51,0.1,0,5,249.99999999884818
1530,249.999999997522,0,0,0,1.8156732536535602e-9,0,0,0,0,52,0.1,0,5,249.99999999933766
1560,249.999999998574,0,0,0,1.0445179381854e-9,0,0,0,0,53,0.1,0,5,249.99999999961852
1590,249.99999999918,0,0,0,6.008888003312101e-10,0,0,0,0,54,0.1,0,5,249.9999999997809
1620,249.999999999529,0,0,0,3.45678458130547e-10,0,0,0,0,55,0.1,0,5,249.99999999987466
1650,249.999999999729,0,0,0,1.98861413874404e-10,0,0,0,0,56,0.1,0,5,249.99999999992787
1680,249.999999999844,0,0,0,1.14400712563712e-10,0,0,0,0,57,0.1,0,5,249.9999999999584
1710,249.99999999991,0,0,0,6.581227991941179e-11,0,0,0,0,58,0.1,0,5,249.9999999999758
1740,249.999999999949,0,0,0,3.7860395194447894e-11,0,0,0,0,59,0.1,0,5,249.99999999998687
1770,249.999999999971,0,0,0,2.17802745328766e-11,0,0,0,0,60,0.1,0,5,249.99999999999278
1800,249.999999999983,0,0,0,1.2529725489948099e-11,0,0,0,0,61,0.1,0,5,249.99999999999554
1830,249.99999999999,0,0,0,7.208082736352199e-12,0,0,0,0,62,0.1,0,5,249.99999999999721
1860,249.999999999994,0,0,0,4.1466556291099195e-12,0,0,0,0,63,0.1,0,5,249.99999999999815
1890,249.999999999997,0,0,0,2.38548217818184e-12,0,0,0,0,64,0.1,0,5,249.99999999999937
1920,249.999999999999,0,0,0,1.37231680935234e-12,0,0,0,0,65,0.1,0,5,250.00000000000037
1950,249.999999999999,0,0,0,7.894644707286589e-13,0,0,0,0,66,0.1,0,5,249.9999999999998
1980,250,0,0,0,4.54162002749947e-13,0,0,0,0,67,0.1,0,5,250.00000000000045
0,250,0,0,0,0,0,0,0,0,1,0.1,0,6,250
30,187.456274933451,0,0,0,53.5655701830913,0,0,0,0,2,0.1,0,6,241.0218451165423
60,204.680944311039,0,0,0,78.2983158416687,0,0,0,0,3,0.1,0,6,282.9792601527077
90,204.552684302993,0,0,0,87.4210646708944,0,0,0,0,4,0.1,0,6,291.9737489738874
120,198.773005503653,0,0,0,92.7198090689977,0,0,0,0,5,0.1,0,6,291.4928145726507
150,192.74051521428,0,0,0,96.8318840550494,0,0,0,0,6,0.1,0,6,289.5723992693294
180,187.135173062292,0,0,0,50.357614839563,0,0,0,0,7,0.1,0,6,237.49278790185502
210,193.617753651302,0,0,0,41.9873540754412,0,0,0,0,8,0.1,0,6,235.6051077267432
240,205.103800403164,0,0,0,32.8993696116082,0,0,0,0,9,0.1,0,6,238.0031700147722
270,216.648660135733,0,0,0,24.557288092328,0,0,0,0,10,0.1,0,6,241.205948228061
300,226.575789735217,0,0,0,17.3570207937966,0,0,0,0,11,0.1,0,6,243.9328105290136
330,234.334113898859,0,0,0,11.6476459084689,0,0,0,0,12,0.1,0,6,245.98175980732788
360,239.949131613915,0,0,0,7.47464296258373,0,0,0,0,13,0.1,0,6,247.42377457649874
390,243.76272917979,0,0,0,4.62983325074958,0,0,0,0,14,0.1,0,6,248.39256243053958
420,246.225303540007,0,0,0,2.79407145894784,0,0,0,0,15,0.1,0,6,249.01937499895482
450,247.75615309959,0,0,0,1.65623441180907,0,0,0,0,16,0.1,0,6,249.41238751139906
480,248.682288202583,0,0,0,0.97032410832998,0,0,0,0,17,0.1,0,6,249.65261231091299
510,249.232287379501,0,0,0,0.564312440283603,0,0,0,0,18,0.1,0,6,249.7965998197846
540,249.554961729496,0,0,0,0.326722654362589,0,0,0,0,19,0.1,0,6,249.88168438385858
570,249.742810602245,0,0,0,0.188660218027608,0,0,0,0,20,0.1,0,6,249.9314708202726
600,249.851646749331,0,0,0,0.10876774045393,0,0,0,0,21,0.1,0,6,249.96041448978494
630,249.91452138385,0,0,0,0.0626502352881323,0,0,0,0,22,0.1,0,6,249.97717161913815
660,249.950780998593,0,0,0,0.0360674147837139,0,0,0,0,23,0.1,0,6,249.9868484133767
690,249.971670344262,0,0,0,0.0207574608149114,0,0,0,0,24,0.1,0,6,249.99242780507691
720,249.98369755632,0,0,0,0.0119441889650064,0,0,0,0,25,0.1,0,6,249.995641745285
750,249.990619892284,0,0,0,0.00687218542710972,0,0,0,0,26,0.1,0,6,249.99749207771112
780,249.994603273797,0,0,0,0.00395373540995189,0,0,0,0,27,0.1,0,6,249.99855700920696
810,249.996895196292,0,0,0,0.00227460335326773,0,0,0,0,28,0.1,0,6,249.99916979964527
840,249.998213812389,0,0,0,0.00130856503440198,0,0,0,0,29,0.1,0,6,249.9995223774234
870,249.998972424473,0,0,0,7.5280083811317e-4,0,0,0,0,30,0.1,0,6,249.99972522531112
900,249.999408851169,0,0,0,4.3307397246281e-4,0,0,0,0,31,0.1,0,6,249.99984192514145
