"Time","ZW","ZZ","MaZ","MbZ","MaMb","MaMa","MbMb","RZ","MaR","MbR","RR","MaW","MbW","RW"
0,225,0,0,0,0,0,0,0,0,0,0,25,0,0
30,234.288208415837,0,0,0,0,0,0,0,0,0,0,7.25824625392805,5.63591182062152,2.81795591031076
60,237.068680512768,0,0,0,0,0,0,0,0,0,0,5.2988498365305,3.62623903283156,4.00632160188829
90,236.724455035953,0,0,0,0,0,0,0,0,0,0,4.36877907141329,3.0002912778977,5.90649349148707
120,236.781513451586,0,0,0,0,0,0,0,0,0,0,3.54712269528437,2.43151063151863,7.2398571922319
150,236.771944990559,0,0,0,0,0,0,0,0,0,0,2.88957406612981,1.97204614596024,8.36643563333462
180,236.773520877,0,0,0,0,0,0,0,0,0,0,2.35256769412333,1.60117079273152,9.27274081210153
210,236.773262489194,0,0,0,0,0,0,0,0,0,0,1.91546877977463,1.30055029583343,10.0107184722342
240,236.773304481524,0,0,0,0,0,0,0,0,0,0,1.55953097817072,1.05686659391242,10.6102979541884
270,236.773297694032,0,0,0,0,0,0,0,0,0,0,1.26971790054266,0.859136710593314,11.0978476964726
300,236.773298777084,0,0,0,0,0,0,0,0,0,0,1.03375086165291,0.698599005073181,11.4943513565346
330,236.773298605376,0,0,0,0,0,0,0,0,0,0,0.841630069150991,0.568189366764067,11.8168819587815
360,236.773298632072,0,0,0,0,0,0,0,0,0,0,0.685210790357062,0.462209562212747,12.0792810153735
390,236.773298627956,0,0,0,0,0,0,0,0,0,0,0.557860171161336,0.376053961388465,12.2927872394979
420,236.77329862857,0,0,0,0,0,0,0,0,0,0,0.454177042117399,0.305995122861891,12.4665292064516
450,236.773298628479,0,0,0,0,0,0,0,0,0,0,0.369763452740836,0.249012963175535,12.6079249556044
480,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.301038479672493,0.202658319375025,12.7230045724607
510,236.77329862849,0,0,0,0,0,0,0,0,0,0,0.245086528612021,0.164943568831026,12.8166712740668
540,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.199533767281234,0.134254695389484,12.892912908839
570,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.162447487371126,0.109280431982591,12.954973452156
600,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.132254149254533,0.0889550551200967,13.0054921671351
630,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.107672645973157,0.0724121293711446,13.0466165961654
660,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.0876599630605021,0.0589470585163986,13.0800943499328
690,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.0713669333970758,0.0479867353581552,13.1073477027545
720,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.0581022126779007,0.0390649238923711,13.1295342349395
750,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.0473029487178461,0.0318022774486357,13.1475961453432
780,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.0385109011490553,0.025890110695471,13.1623003596652
810,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.0313529989084878,0.0210772142915446,13.1742711583097
840,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.0255255109563724,0.0171591377295263,13.1840167228238
870,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.0207811588216925,0.0139694757126836,13.1919507369753
900,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.0169186242983368,0.0113727817664185,13.198409965445
930,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.013774007184171,0.00925880404910464,13.2036685602764
960,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.0112138706604655,0.0075377958965056,13.2079497049527
990,236.773298628491,0,0,0,0,0,0,0,0,0,0,0.00912957925142957,0.00613670020813299,13.2114350920501
