"Time","ZW","ZZ","MaZ","MbZ","MaMb","MaMa","MbMb","RZ","MaR","MbR","RR","MaW","MbW","RW"
0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
30,0,181.921590101402,0,0,182.358935056594,0,0,0.0658403625569551,0.065051725247207,0.0216839084157357,4.34112280595272e-05,0,0,0
60,0,164.707332287792,28.9001171260491,28.886411869599,183.046014819987,0,0,0.219010673374312,0.0917035623447696,0.0451206409587921,0.000110362833750945,0,0,0
90,0,147.374483019961,37.3924301005211,37.3730798275625,43.934847068157,0,0,0.446712433002765,0.179381981714061,0.121676388053873,0.000379377028704041,0,0,0
120,0,153.527414205546,34.5715143688444,34.5434634081085,21.1602237492633,0,0,0.81520363507283,0.212855061457496,0.186696449839111,0.00111180353849894,0,0,0
150,0,171.779308239445,27.1986372198083,27.1729850601224,12.0371981701868,0,0,1.30692379179345,0.238065145632699,0.227321012860773,0.00250665448388975,0,0,0
180,0,191.070072555833,20.3439369430762,20.3250341001693,6.3058498043053,0,0,1.8645161508219,0.231518749097171,0.227040100439493,0.00456724178924098,0,0,0
210,0,207.7748501,14.3474732810495,14.3348042028433,3.01283157382153,0,0,2.40787652662968,0.198091720091619,0.19631843197449,0.0069912876782197,0,0,0
240,0,220.712314765146,9.58509430954201,9.57707942918518,1.31919455380486,0,0,2.87076625151698,0.151834218223583,0.151173850680821,0.00934514699443172,0,0,0
270,0,229.940408843366,6.1262679538413,6.12138782949782,0.53627568049497,0,0,3.22444219742078,0.106694464106623,0.106450466746225,0.0113099019760939,0,0,0
300,0,236.119841125521,3.78767663360017,3.78477411307532,0.20556874871306,0,0,3.47242377472946,0.0702798779430199,0.0701829664354956,0.0127694124702278,0,0,0
330,0,240.067520816612,2.2879357169119,2.28623159770666,0.0754304374950336,0,0,3.63557553949876,0.0442304956564626,0.0441867287791415,0.0137655215856016,0,0,0
