"Time","ZW","ZZ","MaZ","MbZ","MaMb","MaMa","MbMb","RZ","MaR","MbR","RR","MaW","MbW","RW"
0,0,100,0,0,150,0,0,0,0,0,0,0,0,0
30,0,135.539315060936,37.8531356098489,21.7024768653697,19.4244018465267,9.69039524668753,0,14.8889031188047,7.26779643501564,2.42259881167188,1.21129940583594,0,0,0
60,0,116.821512631393,40.9256879875263,28.308437231555,6.80559354533365,4.72060709839477,1.56119808915876,36.1299719031316,7.51110831712595,4.21087784229934,3.00509633809991,0,0,0
90,0,116.931007925756,35.1578352723904,22.3826977297363,3.68902449078225,2.65700524592142,1.1967414352912,50.3178373188497,7.44545585867321,4.8454628314341,5.37695076791667,0,0,0
120,0,116.431882443048,28.6069472858984,18.1575874110218,2.35773729735884,1.69746468073561,0.808749558767572,61.5758362778324,7.32020868228553,4.96229329412067,8.08129703955162,0,0,0
150,0,116.481515483677,23.0889932950142,14.7789730135278,1.53216257121022,1.10857308333253,0.526975166260603,70.4617048192678,6.78961050321722,4.62742508399539,10.6040678164813,0,0,0
180,0,116.47025420294,18.6509023559697,12.0397312878394,1.00135495297469,0.729307723384198,0.342849972155926,77.6461643550339,6.08021548357879,4.13841762923327,12.9008022128465,0,0,0
210,0,116.472026578661,15.0855118238248,9.80868797011012,0.656345044452014,0.480544366972809,0.223761229184726,83.4417244817346,5.31002140474749,3.60639964975213,14.914977487597,0,0,0
240,0,116.471708047538,12.2165679495551,7.98999428302311,0.431167828098156,0.316943761406226,0.146491466055091,88.1295373427401,4.55839967344133,3.08940351689656,16.6497861390419,0,0,0
270,0,116.471762117717,9.90310280925547,6.50780997177862,0.283741743776927,0.2092029640076,0.0961470678035369,91.9251581885412,3.86522774571147,2.61482694989124,18.1230204431575,0,0,0
300,0,116.471752781118,8.03424291803549,5.30010264021426,0.186984589082531,0.138181033710931,0.0632295215627039,95.0017304256491,3.24791608594854,2.19384324027584,19.3620167647477,0,0,0
330,0,116.471754375042,6.52234484259261,4.31621627589864,0.12335935017627,0.0913237675527727,0.0416467317418709,97.4975140139269,2.71069570067026,1.82864868692421,20.3964962555472,0,0,0
360,0,116.471754103031,5.29777943283528,3.51477813382744,0.0814565377710002,0.0603859739229936,0.027464884610918,99.5235177113072,2.25061800442217,1.51669844659835,21.2555467716892,0,0,0
390,0,116.471754149211,4.30498646104827,2.86202464579182,0.053825916390294,0.0399457725366322,0.0181301291305149,101.169064146424,1.86113963007333,1.25316210628318,21.9659670431142,0,0,0
420,0,116.471754141394,3.49946985850751,2.33041576123269,0.0355883649975371,0.02643369556895,0.0119774564581755,102.506189637704,1.53424167375993,1.03233649167733,22.5515929187005,0,0,0
450,0,116.471754142711,2.84548759334711,1.89749688807194,0.0235411354258458,0.0174973112719518,0.0079177429496461,103.59309077532,1.26164069757851,0.848434626005433,23.0331390873185,0,0,0
480,0,116.47175414249,2.31425876946039,1.54496544480441,0.0155779661852782,0.0115848164539367,0.00523670128784601,104.476851042593,1.03544543105015,0.696002459731838,23.4283232259436,0,0,0
510,0,116.471754142527,1.88256115729002,1.25790668809737,0.0103116197918592,0.00767172411387049,0.00346490402044561,105.19560741145,0.848479297512395,0.570115515342185,23.7521275398547,0,0,0
540,0,116.471754142521,1.53162669514854,1.02416889286841,0.00682732625870345,0.00508121333823433,0.00229333527631822,105.780279668824,0.694405744045367,0.466447977981363,24.0171150037383,0,0,0
570,0,116.471754142522,1.24626668950004,0.833852955780797,0.00452128348056435,0.00336588908254903,0.00151830664863472,106.25595561156,0.567741110340194,0.381270449094855,24.233753561991,0,0,0
600,0,116.471754142522,1.01417562273108,0.678895764277246,0.00299463364567626,0.00222987025320449,0.00100541426809034,106.643003869832,0.463806979570912,0.311410296426779,24.4107234064732,0,0,0
