"Time","ZW","ZZ","MaZ","MbZ","MaMb","MaMa","MbMb","RZ","MaR","MbR","RR","MaW","MbW","RW"
0,0,0,0,0,250,0,0,0,0,0,0,0,0,0
30,0,93.6400257606935,49.7579901218392,49.7579901218392,16.2233443330652,0,0,42.6497058187194,0,0,0,0,0,0
60,0,83.7468574891559,21.2502895679398,21.1688988678057,7.61802857960462,0,0,82.8449672444366,14.6000554431208,12.5306079675526,14.1648611414824,0,0,0
90,0,83.6595147857702,10.0940702735824,9.73008568868719,2.82728585554835,0,0,94.5282101241426,11.2896726824033,10.4560591483589,25.8045199429768,0,0,0
120,0,58.8681088946801,6.79076207317541,6.5897434811812,96.2324260179305,0,0,86.1000038214452,42.2997136988543,15.600912652287,38.2968561827961,0,0,0
150,0,24.5157774073977,10.374554567676,9.56931787008447,110.900181805228,0,0,63.7112925902157,71.0548191865999,27.4175835071599,54.4791227963436,0,0,0
180,0,8.18509523074559,7.43397027941645,6.43911551497331,114.764354316784,0,0,42.567900339773,88.1720145963332,35.3350936124149,72.0230805463293,0,0,0
210,0,3.09582613472198,5.21589268143947,4.20541920062856,22.6904600840474,0,0,32.8405457393595,69.094920301855,38.6352442007212,100.089472710248,0,0,0
240,0,1.93867917823291,2.93896977265297,2.06944868710776,6.63724836234373,0,0,31.4179015967113,46.5730995803841,30.7230997438604,130.998862539595,0,0,0
270,0,1.50919066294126,1.62508246446352,1.13636381643543,2.46035423234347,0,0,30.8434376687629,31.9814188909846,21.896082958671,158.505273268244,0,0,0
300,0,1.30170621064168,0.982938635927584,0.692983717540892,1.03299372425957,0,0,30.3979184406108,22.09938236832,15.4430531938843,177.781844454336,0,0,0
330,0,1.17669134811192,0.624596377057154,0.443670230169637,0.462992824762309,0,0,29.9684368460451,15.3566584960333,10.8561502125074,190.946278677512,0,0,0
360,0,1.09778565854769,0.411177496815178,0.293673873717272,0.215685876091553,0,0,29.6231743382453,10.7271088384912,7.63912902228834,199.903422038708,0,0,0
390,0,1.04585717095861,0.277038391984391,0.1986180325541,0.103015519073133,0,0,29.3581044667468,7.52603224369617,5.38547458005742,206.056233992562,0,0,0
420,0,1.01092965948613,0.189659631552917,0.136331348164968,0.050031820411548,0,0,29.1619041925915,5.29805702622941,3.80356679067852,210.319856758145,0,0,0
450,0,0.987049080723976,0.131276163367064,0.094537451547853,0.0245791444254509,0,0,29.0190301230822,3.73905719718975,2.69035219208989,213.29529354035,0,0,0
480,0,0.970539213584602,0.0915639249854897,0.0660239675988075,0.0121712712171498,0,0,28.9159980056863,2.64367186192658,1.90515097466324,215.382420861613,0,0,0
510,0,0.959034341087137,0.0642086420518024,0.0463408868146079,0.00606056631898968,0,0,28.8421012599989,1.87167789266542,1.35028216205122,216.85182480247,0,0,0
540,0,0.950972345642125,0.0451961709177691,0.0326400120657013,0.0030295662924029,0,0,28.7892773506144,1.326385589892,0.957622561963636,217.889025094922,0,0,0
570,0,0.945300542161773,0.031898176286561,0.0230468171447601,0.00151858098914796,0,0,28.7515954276498,0.940600997444466,0.679459150710191,218.622497559866,0,0,0
600,0,0.941299097357974,0.0225552228373688,0.0163016401676569,0.000762668547139972,0,0,28.7247512280961,0.66734898097628,0.482253879932658,219.141861016215,0,0,0
630,0,0.938470470093107,0.0159700656158761,0.0115448805530079,0.000383555411994565,0,0,28.705644771294,0.473643504338504,0.342366227215439,219.509956444576,0,0,0
660,0,0.936468087577179,0.0113181652648525,0.00818330375684481,0.00019308180064766,0,0,28.6920538828308,0.336246426087332,0.243097000739281,219.771012748322,0,0,0
690,0,0.935049183534188,0.00802667908402691,0.00580414339762475,9.72641817846098e-05,0,0,28.6823903471892,0.238748279474389,0.172631770600185,219.956242173828,0,0,0
720,0,0.9340430223316,0.00569510696031781,0.00411850234394568,4.90203217907236e-05,0,0,28.675521244245,0.16954196409253,0.122602468958884,220.087712936151,0,0,0
750,0,0.933329181822115,0.00404216605329803,0.00292332143659841,2.47143697444811e-05,0,0,28.670639473559,0.120407303562085,0.0870771705311674,220.1810491539,0,0,0
780,0,0.932822552426557,0.00286965876972741,0.00207544114180662,1.24631983312895e-05,0,0,28.6671705557937,0.0855176835956136,0.0618483797420103,220.247323204243,0,0,0
810,0,0.932462894146738,0.00203760545773387,0.00147371281006073,6.28615583362163e-06,0,0,28.664705833991,0.0607405264974933,0.0439304652881144,220.29438713244,0,0,0
840,0,0.932207525127417,0.00144697920223142,0.00104655968389294,3.17098736112919e-06,0,0,28.6629547311131,0.0431434676816295,0.0312041851992427,220.327811969445,0,0,0
870,0,0.932026181588355,0.00102764157309741,0.000743275353891917,1.59971286096994e-06,0,0,28.6617106918023,0.0306451253690636,0.0221649466536944,220.351551729423,0,0,0
900,0,0.931897393543151,0.000729873254699153,0.00052791017281131,8.07080141070505e-07,0,0,28.6608269173192,0.0217678110275312,0.0157443728554137,220.368413444476,0,0,0
930,0,0.931805923868658,0.000518408353456466,0.000374962450233455,4.07202591748169e-07,0,0,28.66019909302,0.015462264192518,0.0111837506409027,220.380390228973,0,0,0
960,0,0.931740955989687,0.000368222103747669,0.000266334802242491,2.05455644313533e-07,0,0,28.659753100884,0.010983353317808,0.00794423392371679,220.38889745568,0,0,0
990,0,0.931694809950525,0.000261551480090533,0.0001891807159307,1.03665758692683e-07,0,0,28.6594362821147,0.00780188114410397,0.00564310726403,220.394940313425,0,0,0
